"category","name","name_en","attack","huixin","next","fire","water","thunder","ice","dragon","sleep","paralyze","poison","blasting","defense","phial","shelling","kinsect","snipe","speed","cut0","cut5","automatic","offset","hole","notes_desc","qushe","xuli","xuli_add","coatings","coatings_up","recoil","reload","ammo","previous","views","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"大锤","冰凌碎击","GlacialCrunch","160","35","","0","0","0","27","0","0","0","0","0","0","","","","","","10,14,16,20,10,0,0","10,14,16,20,12,8,0","","","2-0-0","","","","","","","","","","60643db81fa5c1002b6bbf63","11","1617182136","1617675603","80067813","60643db81fa5c1002b6bbf64","[""user:anonymous""]","[]"
"大锤","骨锤Ⅱ","BoneHammerII","110","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,10,0,0,0,0","16,14,20,0,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf77","2","1617182136","1617668162","80067813","60643db81fa5c1002b6bbf78","[""user:anonymous""]","[]"
"大锤","大骨锤Ⅱ","BoneBludgeonII","170","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,22,8,0,0,0","16,14,22,16,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf7a","4","1617182136","1617667921","80067813","60643db81fa5c1002b6bbf7b","[""user:anonymous""]","[]"
"大锤","迷惑甲锤","ArmoredGogue","170","0","","0","0","0","0","0","0","30","0","0","0","","","","","","32,10,10,14,4,0,0","32,10,10,14,14,0,0","","","1-0-0","","","","","","","","","","60643db81fa5c1002b6bbf46","10","1617182136","1617669362","80067813","60643db81fa5c1002b6bbf47","[""user:anonymous""]","[]"
"大锤","泥＝醉Ⅱ","AlmudronHammerII","140","0","","0","48","0","0","0","0","0","0","0","0","","","","","","12,12,20,12,4,0,0","12,12,20,12,14,0,0","","","1-1-0","","","","","","","","","","60643db81fa5c1002b6bbf48","3","1617182136","1617643683","80067813","60643db81fa5c1002b6bbf49","[""user:anonymous""]","[]"
"大锤","人鱼怒击Ⅰ","FrilledBlowI","90","0","","0","0","0","0","0","18","0","0","0","0","","","","","","10,10,24,6,0,0,0","10,10,24,16,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf6c","2","1617182136","1617668042","80067813","60643db81fa5c1002b6bbf6e","[""user:anonymous""]","[]"
"大锤","鬼铁","IronDevil","100","0","","0","0","0","0","0","0","0","0","0","0","","","","","","14,12,14,0,0,0,0","14,12,24,0,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf54","2","1617182136","1617668761","80067813","60643db81fa5c1002b6bbf55","[""user:anonymous""]","[]"
"大锤","毒狗龙蚀锤Ⅰ","WroggiHammerI","90","0","","0","0","0","0","0","0","0","27","0","0","","","","","","18,10,8,4,0,0,0","18,10,8,14,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf3d","3","1617182136","1617643082","80067813","60643db81fa5c1002b6bbf4e","[""user:anonymous""]","[]"
"大锤","奇怪龙袋锤Ⅱ","Bago'HorrorsII","90","0","","0","0","43","0","0","0","0","0","0","0","","","","","","20,12,10,8,0,0,0","20,12,10,16,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf71","3","1617182136","1617672841","80067813","60643db81fa5c1002b6bbf72","[""user:anonymous""]","[]"
"大锤","骨锤Ⅰ","BoneHammerI","90","0","","0","0","0","0","0","0","0","0","0","0","","","","","","14,18,8,0,0,0,0","14,18,18,0,0,0,0","","","0-0-0","","","","","","","","","","","2","1617182136","1617668762","80067813","60643db81fa5c1002b6bbf77","[""user:anonymous""]","[]"
"大锤","坚骨锤","HardBoneHammer","130","0","","0","0","0","0","0","0","0","0","0","0","","","","","","18,18,14,0,0,0,0","18,18,22,2,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf78","3","1617182136","1617632403","80067813","60643db81fa5c1002b6bbf79","[""user:anonymous""]","[]"
"大锤","铁锤Ⅰ","IronHammerI","80","0","","0","0","0","0","0","0","0","0","0","0","","","","","","18,12,10,0,0,0,0","18,12,20,0,0,0,0","","","0-0-0","","","","","","","","","","","3","1617182136","1617644404","80067813","60643db81fa5c1002b6bbf54","[""user:anonymous""]","[]"
"大锤","超级新星Ⅱ","GreatNovaII","180","0","","0","0","37","0","0","0","0","0","0","5","","","","","","20,10,24,12,4,0,0","20,10,24,12,12,2,0","","","3-0-0","","","","","","","","","","60643db81fa5c1002b6bbf5a","5","1617182136","1617671642","80067813","60643db81fa5c1002b6bbf5b","[""user:anonymous""]","[]"
"大锤","喙锤Ⅰ","KuluBludgeonI","100","10","","0","0","0","0","0","0","0","0","0","0","","","","","","14,10,8,8,0,0,0","14,10,8,18,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf55","4","1617182136","1617668761","80067813","60643db81fa5c1002b6bbf65","[""user:anonymous""]","[]"
"大锤","喙锤Ⅱ","KuluBludgeonII","110","10","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,10,10,0,0,0","16,14,10,18,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf65","5","1617182136","1617668642","80067813","60643db81fa5c1002b6bbf66","[""user:anonymous""]","[]"
"大锤","冻结核心Ⅰ","FrozenCoreI","90","0","","0","0","0","20","0","0","0","0","0","0","","","","","","18,10,12,0,0,0,0","18,10,18,4,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf54","2","1617182136","1617624603","80067813","60643db81fa5c1002b6bbf74","[""user:anonymous""]","[]"
"大锤","恸泣冰河","Cocytus","150","0","","0","0","0","32","0","0","0","0","0","0","","","","","","20,12,16,8,4,0,0","20,12,16,8,12,2,0","","","2-1-0","","","","","","","","","","60643db81fa5c1002b6bbf75","5","1617182136","1617672242","80067813","60643db81fa5c1002b6bbf76","[""user:anonymous""]","[]"
"大锤","大骨锤Ⅰ","BoneBludgeonI","150","0","","0","0","0","0","0","0","0","0","0","0","","","","","","20,14,16,0,0,0,0","20,14,16,10,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf79","2","1617182136","1617668882","80067813","60643db81fa5c1002b6bbf7a","[""user:anonymous""]","[]"
"大锤","超新星","SuperNova","200","0","","0","0","40","0","0","0","0","0","0","5","","","","","","20,12,18,14,6,0,0","20,12,18,14,10,6,0","","","3-0-0","","","","","","","","","","60643db81fa5c1002b6bbf5b","13","1617182136","1617672362","80067813","60643db81fa5c1002b6bbf5c","[""user:anonymous""]","[]"
"大锤","轰龙纹锤Ⅱ","StripedStrikerII","210","-20","","0","0","0","0","0","0","0","0","0","0","","","","","","10,6,26,20,8,0,0","10,6,26,20,14,4,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf5d","12","1617182136","1617672481","80067813","60643db81fa5c1002b6bbf5e","[""user:anonymous""]","[]"
"大锤","独眼巨人锤Ⅰ","Cyclo-HammerI","160","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,10,10,0,0,0","16,14,10,20,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf7a","6","1617182136","1617672722","80067813","60643db81fa5c1002b6bbf7e","[""user:anonymous""]","[]"
"大锤","灾厄之兆Ⅰ","CalamitousPortentI","110","5","","0","0","0","0","0","0","0","12","0","0","","","","","","18,12,16,4,0,0,0","18,12,16,14,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf78","2","1617182136","1617642962","80067813","60643db81fa5c1002b6bbf90","[""user:anonymous""]","[]"
"大锤","鸣雷神锤Ⅰ","ThunderboltHammerI","190","0","","0","0","47","0","0","0","0","0","0","0","","","","","","4,4,38,8,6,0,0","4,4,38,8,10,6,0","","","0-0-0","","","","","","","","","","","5","1617182136","1617668282","80067813","60643db81fa5c1002b6bbfa9","[""user:anonymous""]","[]"
"大锤","不幸Ⅱ","GracefulDeathII","140","0","","0","0","0","0","22","0","0","0","0","5","","","","","","6,14,16,14,0,0,0","6,14,16,24,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbfad","2","1617182136","1617668522","80067813","60643db81fa5c1002b6bbfae","[""user:anonymous""]","[]"
"大锤","角龙锤Ⅰ","DiablosHammerI","220","-25","","0","0","0","0","0","0","0","0","0","10","","","","","","10,32,6,20,2,0,0","10,32,6,20,12,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf7c","13","1617182136","1617672842","80067813","60643db81fa5c1002b6bbf7d","[""user:anonymous""]","[]"
"大锤","镰鼬风锤Ⅰ","IzuchiHammerI","70","10","","0","0","0","0","0","0","0","0","0","0","","","","","","6,14,20,0,0,0,0","6,14,28,2,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf77","2","1617182136","1617643082","80067813","60643db81fa5c1002b6bbf96","[""user:anonymous""]","[]"
"大锤","岩龙打击锤Ⅱ","BasariosBlowII","160","0","","0","0","0","0","0","0","0","0","0","15","","","","","","8,26,10,6,0,0,0","8,26,10,14,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf84","2","1617182136","1617643562","80067813","60643db81fa5c1002b6bbf85","[""user:anonymous""]","[]"
"大锤","赤色冲击Ⅰ","RedBludgeonI","190","5","","27","0","0","0","0","0","0","0","0","0","","","","","","48,2,2,14,4,0,0","48,2,2,14,14,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf86","4","1617182136","1617668642","80067813","60643db81fa5c1002b6bbf87","[""user:anonymous""]","[]"
"大锤","沉重岩骨锤","HeavyBoneBludgeon","190","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,16,14,0,0,0","16,14,16,20,4,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf7b","12","1617182136","1617672362","80067813","60643db81fa5c1002b6bbf7c","[""user:anonymous""]","[]"
"大锤","镰鼬暴风锤","SnapperHammer","160","15","","0","0","0","0","0","0","0","0","0","0","","","","","","6,16,10,14,4,0,0","6,16,10,14,14,0,0","","","1-1-0","","","","","","","","","","60643db81fa5c1002b6bbf97","12","1617182136","1617675723","80067813","60643db81fa5c1002b6bbf98","[""user:anonymous""]","[]"
"大锤","百龙锤Ⅱ","RampageHammerII","170","0","","0","0","0","0","0","0","0","0","0","0","","","","","","12,14,16,8,0,0,0","12,14,16,18,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbfb4","4","1617182136","1617642842","80067813","60643db81fa5c1002b6bbfb5","[""user:anonymous""]","[]"
"大锤","独眼巨人锤Ⅱ","Cyclo-HammerII","220","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,10,20,0,0,0","16,14,10,26,4,0,0","","","0-1-0","","","","","","","","","","60643db81fa5c1002b6bbf7e","7","1617182136","1617645361","80067813","60643db81fa5c1002b6bbf7f","[""user:anonymous""]","[]"
"大锤","擎天神锤","AtlasHammer","230","0","","0","0","0","0","0","0","0","0","0","0","","","","","","16,14,10,30,0,0,0","16,14,10,32,8,0,0","","","0-0-1","","","","","","","","","","60643db81fa5c1002b6bbf7f","59","1617182136","1617676083","80067813","60643db81fa5c1002b6bbf80","[""user:anonymous""]","[]"
"大锤","毒妖喉锤","DaturaClub","190","0","","0","0","0","0","0","0","0","54","0","0","","","","","","16,24,8,14,8,0,0","16,24,8,14,18,0,0","","","1-1-0","","","","","","","","","","60643db81fa5c1002b6bbf82","11","1617182136","1617668522","80067813","60643db81fa5c1002b6bbf83","[""user:anonymous""]","[]"
"大锤","雪鬼兽啪叽Ⅰ","YetiHammerI","170","-15","","0","0","0","13","0","0","0","0","0","0","","","","","","20,6,18,6,0,0,0","20,6,18,14,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf84","6","1617182136","1617668403","80067813","60643db81fa5c1002b6bbf89","[""user:anonymous""]","[]"
"大锤","水生兽皮大锤Ⅱ","DrothSplashhammerII","100","0","","0","31","0","0","0","0","0","0","0","0","","","","","","10,12,20,8,0,0,0","10,12,20,18,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf93","3","1617182136","1617675723","80067813","60643db81fa5c1002b6bbf94","[""user:anonymous""]","[]"
"大锤","苍风神锤Ⅰ","AzureElderHammerI","180","0","","0","0","0","0","15","0","0","0","0","0","","","","","","4,4,4,8,20,0,0","4,4,4,8,30,0,0","","","0-0-0","","","","","","","","","","","3","1617182136","1617667922","80067813","60643db81fa5c1002b6bbfa7","[""user:anonymous""]","[]"
"大锤","苍风神锤Ⅱ","AzureElderHammerII","200","0","","0","0","0","0","16","0","0","0","0","0","","","","","","4,4,10,10,22,0,0","4,4,10,10,30,2,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbfa7","11","1617182136","1617672604","80067813","60643db81fa5c1002b6bbfa8","[""user:anonymous""]","[]"
"大锤","晚安熊Ⅰ","TeddybearI","110","0","","0","0","0","0","0","30","0","0","0","0","","","","","","10,4,24,12,0,0,0","10,4,24,22,0,0,0","","","0-0-0","","","","","","","","","","","6","1617182136","1617675362","80067813","60643db81fa5c1002b6bbfaa","[""user:anonymous""]","[]"
"大锤","南瓜王Ⅰ","PumpkingI","120","0","","8","0","0","0","0","0","0","0","0","0","","","","","","16,20,6,8,0,0,0","16,20,6,18,0,0,0","","","0-0-0","","","","","","","","","","","6","1617182136","1617642604","80067813","60643db81fa5c1002b6bbfb1","[""user:anonymous""]","[]"
"大锤","百龙锤Ⅰ","RampageHammerI","150","0","","0","0","0","0","0","0","0","0","0","0","","","","","","14,14,18,4,0,0,0","14,14,18,14,0,0,0","","","0-0-0","","","","","","","","","","","2","1617182136","1617632882","80067813","60643db81fa5c1002b6bbfb4","[""user:anonymous""]","[]"
"大锤","岩龙打击锤Ⅰ","BasariosBlowI","120","0","","0","0","0","0","0","0","0","0","0","15","","","","","","8,28,10,4,0,0,0","8,28,10,14,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf78","2","1617182136","1617643442","80067813","60643db81fa5c1002b6bbf84","[""user:anonymous""]","[]"
"大锤","王锤神雷Ⅱ","Usurper'sThunderII","190","0","","0","0","28","0","0","0","0","0","0","0","","","","","","14,8,14,18,6,0,0","14,8,14,18,16,0,0","","","2-0-0","","","","","","","","","","60643db81fa5c1002b6bbf8d","1","1617182136","1617599342","80067813","60643db81fa5c1002b6bbf8e","[""user:anonymous""]","[]"
"大锤","隐秘破击者Ⅰ","HiddenBreakerI","130","40","","0","0","0","0","0","0","0","0","0","0","","","","","","10,14,16,20,0,0,0","10,14,16,20,10,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf97","26","1617182136","1617675482","80067813","60643db81fa5c1002b6bbf99","[""user:anonymous""]","[]"
"大锤","水锤水精灵","LudrothDousehammer","170","0","","0","37","0","0","0","0","0","0","0","0","","","","","","12,8,24,12,4,0,0","12,8,24,12,10,4,0","","","2-1-0","","","","","","","","","","60643db81fa5c1002b6bbf94","3","1617182136","1617668162","80067813","60643db81fa5c1002b6bbf95","[""user:anonymous""]","[]"
"大锤","土砂大锤Ⅰ","CarapaceHammerI","120","-10","","0","0","0","0","0","0","0","0","0","5","","","","","","10,12,28,0,0,0,0","10,12,28,10,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf97","2","1617182136","1617668162","80067813","60643db81fa5c1002b6bbf9c","[""user:anonymous""]","[]"
"大锤","土砂会心","BarrothHammer","200","-5","","0","0","0","0","0","0","0","0","0","10","","","","","","12,12,36,10,0,0,0","12,12,36,10,6,4,0","","","1-0-0","","","","","","","","","","60643db81fa5c1002b6bbf9d","7","1617182136","1617675482","80067813","60643db81fa5c1002b6bbf9e","[""user:anonymous""]","[]"
"大锤","雪鬼兽啪叽！","AbominableHammer","230","-15","","0","0","0","20","0","0","0","0","0","0","","","","","","20,6,18,10,6,0,0","20,6,18,10,14,2,0","","","0-1-0","","","","","","","","","","60643db81fa5c1002b6bbf8b","14","1617182136","1617672842","80067813","60643db81fa5c1002b6bbf8c","[""user:anonymous""]","[]"
"大锤","赤色冲击Ⅱ","RedBludgeonII","200","5","","31","0","0","0","0","0","0","0","0","0","","","","","","46,2,2,14,6,0,0","46,2,2,14,14,2,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf87","11","1617182136","1617675842","80067813","60643db81fa5c1002b6bbf88","[""user:anonymous""]","[]"
"大锤","祸锤【封】Ⅰ","SinisterHammerI","130","0","","0","0","0","0","0","0","0","0","15","0","","","","","","32,4,8,16,0,0,0","32,4,8,22,4,0,0","","","0-0-0","","","","","","","","","","","3","1617182136","1617668642","80067813","60643db81fa5c1002b6bbf9f","[""user:anonymous""]","[]"
"大锤","雪鬼兽啪叽Ⅱ","YetiHammerII","190","-15","","0","0","0","15","0","0","0","0","0","0","","","","","","20,6,22,8,4,0,0","20,6,22,8,14,0,0","","","0-1-0","","","","","","","","","","60643db81fa5c1002b6bbf89","4","1617182136","1617668282","80067813","60643db81fa5c1002b6bbf8a","[""user:anonymous""]","[]"
"大锤","水生兽皮大锤Ⅰ","DrothSplashhammerI","100","0","","0","25","0","0","0","0","0","0","0","0","","","","","","8,8,18,6,0,0,0","8,8,18,16,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf78","2","1617182136","1617668162","80067813","60643db81fa5c1002b6bbf93","[""user:anonymous""]","[]"
"大锤","镰鼬风锤Ⅱ","IzuchiHammerII","90","12","","0","0","0","0","0","0","0","0","0","0","","","","","","6,12,16,6,0,0,0","6,12,16,16,0,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf96","5","1617182136","1617644522","80067813","60643db81fa5c1002b6bbf97","[""user:anonymous""]","[]"
"大锤","夜行锤【常暗】","NightEternal","180","45","","0","0","0","0","0","0","0","0","0","0","","","","","","14,8,24,18,12,4,0","14,8,24,18,12,4,0","","","0-1-0","","","","","","","","","","60643db81fa5c1002b6bbf9a","154","1617182136","1617675963","80067813","60643db81fa5c1002b6bbf9b","[""user:anonymous""]","[]"
"大锤","晚安熊Ⅱ","TeddybearII","120","0","","0","0","0","0","0","34","0","0","0","0","","","","","","10,4,26,12,8,0,0","10,4,26,12,18,0,0","","","0-1-0","","","","","","","","","","60643db81fa5c1002b6bbfaa","6","1617182136","1617675362","80067813","60643db81fa5c1002b6bbfab","[""user:anonymous""]","[]"
"大锤","不幸Ⅰ","GracefulDeathI","110","0","","0","0","0","0","18","0","0","0","0","3","","","","","","10,14,14,12,0,0,0","10,14,14,22,0,0,0","","","0-0-0","","","","","","","","","","","5","1617182136","1617642842","80067813","60643db81fa5c1002b6bbfad","[""user:anonymous""]","[]"
"大锤","百龙锤Ⅲ","RampageHammerIII","180","0","","0","0","0","0","0","0","0","0","0","0","","","","","","10,14,16,6,4,0,0","10,14,16,6,14,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbfb5","3","1617182136","1617642842","80067813","60643db81fa5c1002b6bbfb6","[""user:anonymous""]","[]"
"大锤","避役大锤Ⅱ","PukeiHammerII","180","0","","0","0","0","0","0","0","0","47","0","0","","","","","","16,14,18,22,0,0,0","16,14,18,24,8,0,0","","","1-1-0","","","","","","","","","","60643db81fa5c1002b6bbf81","2","1617182136","1617643322","80067813","60643db81fa5c1002b6bbf82","[""user:anonymous""]","[]"
"大锤","岩龙猛击","BasariosBash","190","0","","0","0","0","0","0","0","0","0","0","20","","","","","","8,26,14,10,2,0,0","8,26,14,10,10,2,0","","","1-0-0","","","","","","","","","","60643db81fa5c1002b6bbf85","4","1617182136","1617672722","80067813","60643db81fa5c1002b6bbf86","[""user:anonymous""]","[]"
"大锤","土砂大锤Ⅱ","CarapaceHammerII","150","-10","","0","0","0","0","0","0","0","0","0","8","","","","","","12,12,32,4,0,0,0","12,12,32,12,2,0,0","","","0-0-0","","","","","","","","","","60643db81fa5c1002b6bbf9c","3","1617182136","1617668403","80067813","60643db81fa5c1002b6bbf9d","[""user:anonymous""]","[]"
"大锤","祸锤【幽鬼无恩】","SinisterShadeHammer","200","0","","0","0","0","0","0","0","0","0","25","0","","","","","","38,2,4,18,8,0,0","38,2,4,18,12,6,0","","","1-1-0","","","","","","","","","","60643db81fa5c1002b6bbfa0","18","1617182136","1617671763","80067813","60643db81fa5c1002b6bbfa1","[""user:anonymous""]","[]"
