"name","desc","image","name_jp","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"搔鸟的饰羽","搔鸟头部生长的羽毛。鲜艳的花纹在追求潮流的年轻人中很有人气。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","掻鳥の飾り羽","1616846216","1617887151","80067813","605f1d89916275061eccb3eb","[""user:anonymous""]","[]"
"白化霜降肉","脂肪分布均匀的奇怪龙肌肉。看起来让人口水直流，但不能吃，也无人敢吃。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","アルビノの霜降り","1616846216","1617887151","80067813","605f1d89916275061eccb424","[""user:anonymous""]","[]"
"毒妖鸟的上等鳞","毒妖鸟的优质鳞。轻盈且结实。加工后颜色能与森林融为一体。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","毒妖鳥の上鱗","1616846216","1617887151","80067813","605f1d89916275061eccb438","[""user:anonymous""]","[]"
"毒妖鸟的大喉袋","毒妖鸟的大喉袋。生成的毒的质与量都有了大幅提升。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","毒妖鳥の大喉袋","1616846216","1617887151","80067813","605f1d89916275061eccb43e","[""user:anonymous""]","[]"
"雌火龙的红玉","飞龙体内偶尔生成的罕见玉石。有幸获得它的猎人在将其加工时往往犹豫不决。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","雌火竜の紅玉","1616846216","1617887151","80067813","605f1d89916275061eccb45d","[""user:anonymous""]","[]"
"冰牙龙的尾巴","从冰牙龙身上砍下的尾巴。被坚固的甲壳保护着，切断要花上不少功夫。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","氷牙竜の尻尾","1616846216","1617887152","80067813","605f1d89916275061eccb469","[""user:anonymous""]","[]"
"飞雷龙的尖爪","飞雷龙的尖爪。为了在树木间移动生活，飞雷龙长有经过磨砺的锐爪。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","飛雷竜の尖爪","1616846216","1617887152","80067813","605f1d89916275061eccb472","[""user:anonymous""]","[]"
"怨虎龙的刚盔角","如名将头盔般的怨虎龙角。击败强者，噬其血肉，怨虎龙的角得以变得更为巨大。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","怨虎竜の剛兜角","1616846216","1617887152","80067813","605f1d89916275061eccb47e","[""user:anonymous""]","[]"
"怨虎龙的灵结晶","怨虎龙生成的气体结晶。从中不断喷出的可燃性气体看起来就像摇曳的紫色灯火。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","怨虎竜の霊結晶","1616846216","1617887152","80067813","605f1d89916275061eccb480","[""user:anonymous""]","[]"
"蛮颚龙的牙","蛮颚龙的牙。能够承受压倒性咬合力与高温的素材。多用于制作利用火的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","蛮顎竜の牙","1616846216","1617887152","80067813","605f1d89916275061eccb488","[""user:anonymous""]","[]"
"迅龙的尾巴","迅龙以尾巴作为重要攻击手段。这段尾巴展示着一种宛如凶器般的威慑力。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","迅竜の尻尾","1616846216","1617887153","80067813","605f1d89916275061eccb493","[""user:anonymous""]","[]"
"迅龙的尾棘","生长在迅龙尾巴上的棘状鳞。兴奋时会倒竖起来，让攻击的杀伤力更强。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","迅竜の尾棘","1616846216","1617887153","80067813","605f1d89916275061eccb494","[""user:anonymous""]","[]"
"泡狐龙的鳞","泡狐龙的透明鳞。无数凹凸扩散射入的光线，犹如水晶一般闪耀着七彩。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","泡狐竜の鱗","1616846216","1617887153","80067813","605f1d89916275061eccb49b","[""user:anonymous""]","[]"
"雪鬼兽的毛","雪鬼兽的毛。拥有防雪与保温的性质，作为防寒用品的素材四处流通。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","雪鬼獣の毛","1616846216","1617887153","80067813","605f1d89916275061eccb4a8","[""user:anonymous""]","[]"
"寒冷的冰块","雪鬼兽利用它的体温将雪融化，再冻结成冰块包覆在前肢上。可自由改变冰块的形状并使用。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","しゃっこい氷塊","1616846216","1617887153","80067813","605f1d89916275061eccb4b2","[""user:anonymous""]","[]"
"火龙的逆鳞","据说长在尾巴上的火龙逆鳞。灼热的鳞片不负火龙之名，是极其稀少的珍品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png","火竜の逆鱗","1616846216","1617887154","80067813","605f1d89916275061eccb4bc","[""user:anonymous""]","[]"
"泥翁龙的甲壳","泥翁龙的甲壳。层叠的鳞，借助泥翁龙的粘液与泥结合在一起，形成外壳。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","泥翁竜の甲殻","1616846216","1617887154","80067813","605f1d89916275061eccb4c0","[""user:anonymous""]","[]"
"雷狼龙的逆鳞","雷狼龙的珍稀逆鳞。仿佛展现着凶猛王者的精气神，粗蛮十足的极品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png","雷狼竜の逆鱗","1616846216","1617887154","80067813","605f1d89916275061eccb4d9","[""user:anonymous""]","[]"
"轰龙的尖爪","经过岁月磨练的轰龙锐爪。它撕裂过越多的猎物，就会变得越加锋利无比。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","轟竜の尖爪","1616846216","1617887154","80067813","605f1d89916275061eccb4e0","[""user:anonymous""]","[]"
"角龙的牙","角龙的粗壮硬牙。从装备到装饰，它的需求量极大。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","角竜の牙","1616846216","1617887155","80067813","605f1d89916275061eccb4eb","[""user:anonymous""]","[]"
"弯曲角","角龙的扭曲大角。在当地有非常多的用途。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","ねじれた角","1616846216","1617887155","80067813","605f1d89916275061eccb4ec","[""user:anonymous""]","[]"
"金狮子的尖角","黄金狮子凶猛的角。它的雄伟只需一瞥就能理解，是猎人们艳羡的对象。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","金獅子の尖角","1616846216","1617887155","80067813","605f1d89916275061eccb4f5","[""user:anonymous""]","[]"
"黄金色的毛","金狮子的体毛。闪烁着黄金光辉的毛是制造服装的宝贵材料。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","黄金の毛","1616846216","1617887155","80067813","605f1d89916275061eccb4fa","[""user:anonymous""]","[]"
"风神龙的尖角","风神龙的大锐角。仔细打磨后，就会变成苍蓝色的美丽刀刃。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","風神龍の尖角","1616846216","1617887155","80067813","605f1d89916275061eccb4fe","[""user:anonymous""]","[]"
"雷神龙的尖角","雷神龙的大角。危险的素材，假如不小心挥了一下，不论地上何处，都会降下天雷。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","雷神龍の尖角","1616846216","1617887156","80067813","605f1d89916275061eccb505","[""user:anonymous""]","[]"
"洛克拉克矿","观赏用的宝石。进口自飞沙走石的沙漠城镇。可以卖出高价。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","ロックラック鉱","1616846216","1617887156","80067813","605f1d89916275061eccb527","[""user:anonymous""]","[]"
"白兔兽的上等余料","残缺的优质白兔兽素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","白兎獣の上端材","1616846216","1617887156","80067813","605f1d89916275061eccb54b","[""user:anonymous""]","[]"
"风神龙的上等余料","残缺的优质风神龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","風神龍の上端材","1616846216","1617887156","80067813","605f1d89916275061eccb57d","[""user:anonymous""]","[]"
"立轴【土砂龙】","绘有土砂龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【土砂竜】","1616846216","1617887156","80067813","605f1d89916275061eccb588","[""user:anonymous""]","[]"
"立轴【雷狼龙】","绘有雷狼龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【雷狼竜】","1616846216","1617887157","80067813","605f1d89916275061eccb59a","[""user:anonymous""]","[]"
"立轴【霸主雌火龙】","绘有霸主・雌火龙的立轴。岁丰稔经过千锤百炼的美妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【主雌火竜】","1616846216","1617887157","80067813","605f1d89916275061eccb5a2","[""user:anonymous""]","[]"
"招财艾露猫","赠予在斗技大会中征服了金狮子之人的硬币。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","招きアイルー","1616846216","1617887157","80067813","605f1d89916275061eccb5a8","[""user:anonymous""]","[]"
"严选菇","特产菇之中，形状与香味都更加优良的品种总称。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item1.png","厳選キノコ","1616846216","1617887157","80067813","605f1d89916275061eccb5bf","[""user:anonymous""]","[]"
"狐火酸浆","如火般赤红的酸浆。是珍贵的吉祥物。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png","狐火ホオズキ","1616846216","1617887157","80067813","605f1d89916275061eccb5c2","[""user:anonymous""]","[]"
"小颗仙人掌","可在沙原采集到的仙人掌。体积虽小，果肉却多。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","小玉サボテン","1616846216","1617887158","80067813","605f1d89916275061eccb5d9","[""user:anonymous""]","[]"
"铋石","名为铋的特殊金属所形成的五颜六色的矿石。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","ビスマス石","1616846216","1617887158","80067813","605f1d89916275061eccb5e8","[""user:anonymous""]","[]"
"波波舌","波波的舌头。口感有劲且利于健康，是很受欢迎的食材。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item7.png","ポポノタン","1616846216","1617887158","80067813","605f1d89916275061eccb5f2","[""user:anonymous""]","[]"
"女王的信息素","钳角种在特殊的行动时会分泌出的浓厚特殊信息素。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png","女王のフェロモン","1616846216","1617887158","80067813","605f1d89916275061eccb601","[""user:anonymous""]","[]"
"大冰结化石","包覆厚冰的大化石。是生物学者贵重的研究对象。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","大氷結化石","1616846216","1617887159","80067813","605f1d89916275061eccb60a","[""user:anonymous""]","[]"
"LV1回复弹","可以使被击中的目标回复少量体力的弹药。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV1 回復弾","1616846216","1617887159","80067813","605f1d89916275061eccb318","[""user:anonymous""]","[]"
"捕获用麻醉弹","可以用于捕获中了陷阱的怪物，轻重弩炮专用的麻醉弹。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","捕獲用麻酔弾","1616846216","1617887159","80067813","605f1d89916275061eccb31c","[""user:anonymous""]","[]"
"强击瓶","装备在弓上，可以提高攻击力的瓶。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item20.png","強撃ビン","1616846216","1617887159","80067813","605f1d89916275061eccb31e","[""user:anonymous""]","[]"
"睡眠瓶","装备在弓上，可以附加睡眠属性的瓶。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item20.png","睡眠ビン","1616846216","1617887159","80067813","605f1d89916275061eccb321","[""user:anonymous""]","[]"
"爆破瓶","装备在弓上，可以附加爆破属性的瓶。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item20.png","爆破ビン","1616846216","1617887160","80067813","605f1d89916275061eccb322","[""user:anonymous""]","[]"
"银色种子","附着在怪物身上的种子。蕴含强烈冷气。十分危险，因此任务结束后将被回收。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png","銀色の種","1616846216","1617887160","80067813","605f1d89916275061eccb342","[""user:anonymous""]","[]"
"锐利的牙","各种形状的牙齿的总称。虽小巧，却能轻易刺穿小型怪物的鳞片。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","鋭利な牙","1616846216","1617887160","80067813","605f1d89916275061eccb383","[""user:anonymous""]","[]"
"狂奔精华","可以从部分怪物身上采集到，据说能够增强耐力的奇妙精华。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png","狂走エキス","1616846216","1617887160","80067813","605f1d89916275061eccb387","[""user:anonymous""]","[]"
"鸟龙玉","从鸟龙种身上取得的贵重玉石。相比其他鸟龙种素材，价值更高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","鳥竜玉","1616846216","1617887161","80067813","605f1d89916275061eccb38b","[""user:anonymous""]","[]"
"昏睡袋","怪物的一种体内器官。只要摄入一点点其中的粉尘，就会立刻昏睡。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","昏睡袋","1616846216","1617887161","80067813","605f1d89916275061eccb394","[""user:anonymous""]","[]"
"冻结袋","怪物的一种体内器官。拥有强烈的冷冻效果，一瞬间就能将周围冻结。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","凍結袋","1616846216","1617887161","80067813","605f1d89916275061eccb39a","[""user:anonymous""]","[]"
